,0
1229,-3463.09507522454
1230,-3461.500266039966
1231,-3459.9072365099746
1232,-3458.315983298705
1233,-3456.7265030791177
1234,-3455.1387925329495
1235,-3453.5528483507037
1236,-3451.968667231612
1237,-3450.386245883598
1238,-3448.805581023256
1239,-3447.226669375827
1240,-3445.649507675152
1241,-3444.0740926636595
1242,-3442.50042109233
1243,-3440.9284897206635
1244,-3439.358295316656
1245,-3437.789834656773
1246,-3436.2231045259136
1247,-3434.658101717385
1248,-3433.094823032879
1249,-3431.5332652824345
1250,-3429.9734252844232
1251,-3428.415299865502
1252,-3426.8588858606054
1253,-3425.3041801129075
1254,-3423.7511794737934
1255,-3422.1998808028325
1256,-3420.650280967759
1257,-3419.102376844432
1258,-3417.556165316816
1259,-3416.011643276956
1260,-3414.468807624944
1261,-3412.9276552688957
1262,-3411.388183124923
1263,-3409.8503881171123
1264,-3408.3142671774867
1265,-3406.7798172459875
1266,-3405.2470352704518
1267,-3403.715918206577
1268,-3402.1864630179016
1269,-3400.658666675772
1270,-3399.132526159329
1271,-3397.6080384554675
1272,-3396.0852005588217
1273,-3394.5640094717323
1274,-3393.0444622042296
1275,-3391.5265557739967
1276,-3390.010287206353
1277,-3388.49565353423
1278,-3386.9826517981364
1279,-3385.4712790461454
1280,-3383.961532333861
1281,-3382.453408724396
1282,-3380.9469052883496
1283,-3379.4420191037793
1284,-3377.9387472561766
1285,-3376.437086838451
1286,-3374.937034950888
1287,-3373.4385887011445
1288,-3371.9417452042153
1289,-3370.4465015824057
1290,-3368.9528549653137
1291,-3367.460802489807
1292,-3365.970341299993
1293,-3364.4814685472015
1294,-3362.9941813899586
1295,-3361.5084769939594
1296,-3360.024352532054
1297,-3358.5418051842166
1298,-3357.0608321375266
1299,-3355.5814305861354
1300,-3354.1035977312695
1301,-3352.6273307811684
1302,-3351.1526269511
1303,-3349.6794834633133
1304,-3348.207897547026
1305,-3346.7378664384014
1306,-3345.26938738052
1307,-3343.8024576233674
1308,-3342.3370744238014
1309,-3340.873235045538
1310,-3339.4109367591263
1311,-3337.9501768419245
1312,-3336.490952578081
1313,-3335.0332612585103
1314,-3333.577100180876
1315,-3332.1224666495614
1316,-3330.669357975658
1317,-3329.2177714769296
1318,-3327.767704477811
1319,-3326.3191543093662
1320,-3324.8721183092794
1321,-3323.4265938218336
1322,-3321.982578197884
1323,-3320.5400687948386
1324,-3319.0990629766457
1325,-3317.6595581137544
1326,-3316.2215515831176
1327,-3314.7850407681535
1328,-3313.350023058731
1329,-3311.916495851149
1330,-3310.484456548119
1331,-3309.053902558738
1332,-3307.6248312984767
1333,-3306.1972401891485
1334,-3304.771126658904
1335,-3303.346488142198
1336,-3301.9233220797732
1337,-3300.501625918645
1338,-3299.081397112076
1339,-3297.6626331195575
1340,-3296.2453314067952
1341,-3294.8294894456853
1342,-3293.415104714288
1343,-3292.002174696824
1344,-3290.590696883641
1345,-3289.1806687712037
1346,-3287.772087862066
1347,-3286.3649516648625
1348,-3284.959257694277
1349,-3283.5550034710395
1350,-3282.1521865218897
1351,-3280.7508043795724
1352,-3279.350854582807
1353,-3277.9523346762808
1354,-3276.5552422106216
1355,-3275.159574742382
1356,-3273.7653298340238
1357,-3272.372505053891
1358,-3270.9810979762024
1359,-3269.591106181027
1360,-3268.2025272542655
1361,-3266.8153587876377
1362,-3265.429598378655
1363,-3264.045243630613
1364,-3262.6622921525654
1365,-3261.2807415593106
1366,-3259.9005894713737
1367,-3258.5218335149843
1368,-3257.144471322068
1369,-3255.768500530219
1370,-3254.3939187826877
1371,-3253.0207237283626
1372,-3251.648913021752
1373,-3250.2784843229674
1374,-3248.9094352977113
1375,-3247.541763617248
1376,-3246.1754669583966
1377,-3244.8105430035107
1378,-3243.446989440461
1379,-3242.084803962623
1380,-3240.723984268849
1381,-3239.364528063465
1382,-3238.0064330562423
1383,-3236.649696962391
1384,-3235.2943175025343
1385,-3233.940292402699
1386,-3232.5876193942945
1387,-3231.2362962140965
1388,-3229.886320604235
1389,-3228.537690312174
1390,-3227.1904030906985
1391,-3225.8444566978897
1392,-3224.4998488971232
1393,-3223.1565774570413
1394,-3221.81464015154
1395,-3220.4740347597576
1396,-3219.13475906605
1397,-3217.7968108599853
1398,-3216.460187936319
1399,-3215.1248880949825
1400,-3213.79090914107
1401,-3212.458248884819
1402,-3211.1269051415934
1403,-3209.796875731871
1404,-3208.468158481228
1405,-3207.140751220323
1406,-3205.814651784886
1407,-3204.489858015692
1408,-3203.166367758553
1409,-3201.8441788643117
1410,-3200.5232891888077
1411,-3199.2036965928773
1412,-3197.885398942328
1413,-3196.5683941079383
1414,-3195.252679965425
1415,-3193.938254395441
1416,-3192.625115283553
1417,-3191.3132605202354
1418,-3190.002688000848
1419,-3188.6933956256216
1420,-3187.3853812996495
1421,-3186.0786429328696
1422,-3184.7731784400453
1423,-3183.4689857407593
1424,-3182.166062759395
1425,-3180.8644074251206
1426,-3179.564017671883
1427,-3178.264891438379
1428,-3176.967026668056
1429,-3175.670421309091
1430,-3174.375073314375
1431,-3173.080980641505
1432,-3171.7881412527627
1433,-3170.4965531151065
1434,-3169.206214200155
1435,-3167.9171224841766
1436,-3166.6292759480657
1437,-3165.342672577346
1438,-3164.0573103621414
1439,-3162.773187297169
1440,-3161.490301381724
1441,-3160.2086506196724
1442,-3158.928233019425
1443,-3157.649046593937
1444,-3156.3710893606853
1445,-3155.0943593416623
1446,-3153.8188545633557
1447,-3152.54457305674
1448,-3151.271512857266
1449,-3149.9996720048402
1450,-3148.7290485438134
1451,-3147.4596405229763
1452,-3146.1914459955347
1453,-3144.924463019108
1454,-3143.658689655701
1455,-3142.3941239717087
1456,-3141.1307640378927
1457,-3139.868607929371
1458,-3138.607653725603
1459,-3137.3478995103847
1460,-3136.0893433718256
1461,-3134.8319834023437
1462,-3133.57581769865
1463,-3132.3208443617386
1464,-3131.0670614968667
1465,-3129.8144672135563
1466,-3128.563059625563
1467,-3127.3128368508856
1468,-3126.063797011734
1469,-3124.8159382345284
1470,-3123.569258649885
1471,-3122.323756392599
1472,-3121.0794296016434
1473,-3119.836276420144
1474,-3118.594294995379
1475,-3117.353483478757
1476,-3116.1138400258105
1477,-3114.875362796185
1478,-3113.6380499536276
1479,-3112.401899665969
1480,-3111.166910105119
1481,-3109.933079447048
1482,-3108.700405871782
1483,-3107.4688875633906
1484,-3106.238522709967
1485,-3105.009309503627
1486,-3103.7812461404933
1487,-3102.5543308206798
1488,-3101.3285617482848
1489,-3100.1039371313846
1490,-3098.88045518201
1491,-3097.658114116144
1492,-3096.436912153711
1493,-3095.2168475185545
1494,-3093.997918438446
1495,-3092.7801231450494
1496,-3091.563459873935
1497,-3090.347926864544
1498,-3089.1335223602
1499,-3087.9202446080803
1500,-3086.7080918592146
1501,-3085.4970623684726
1502,-3084.2871543945503
1503,-3083.078366199963
1504,-3081.8706960510317
1505,-3080.6641422178727
1506,-3079.458702974389
1507,-3078.2543765982573
1508,-3077.0511613709164
1509,-3075.849055577562
1510,-3074.648057507129
1511,-3073.448165452287
1512,-3072.2493777094246
1513,-3071.0516925786446
1514,-3069.8551083637485
1515,-3068.6596233722307
1516,-3067.4652359152615
1517,-3066.271944307684
1518,-3065.079746868
1519,-3063.888641918361
1520,-3062.698627784557
1521,-3061.5097027960073
1522,-3060.3218652857486
1523,-3059.135113590429
1524,-3057.9494460502915
1525,-3056.764861009169
1526,-3055.5813568144754
1527,-3054.3989318171907
1528,-3053.217584371853
1529,-3052.037312836549
1530,-3050.8581155729075
1531,-3049.6799909460833
1532,-3048.5029373247507
1533,-3047.326953081096
1534,-3046.152036590801
1535,-3044.9781862330406
1536,-3043.805400390467
1537,-3042.6336774492074
1538,-3041.463015798848
1539,-3040.293413832427
1540,-3039.1248699464218
1541,-3037.9573825407474
1542,-3036.790950018738
1543,-3035.625570787143
1544,-3034.461243256114
1545,-3033.2979658392014
1546,-3032.1357369533357
1547,-3030.9745550188286
1548,-3029.8144184593552
1549,-3028.6553257019523
1550,-3027.497275177
1551,-3026.3402653182216
1552,-3025.1842945626668
1553,-3024.02936135071
1554,-3022.875464126036
1555,-3021.7226013356308
1556,-3020.570771429777
1557,-3019.4199728620392
1558,-3018.270204089261
1559,-3017.1214635715482
1560,-3015.973749772269
1561,-3014.827061158037
1562,-3013.681396198709
1563,-3012.536753367372
1564,-3011.393131140336
1565,-3010.250527997123
1566,-3009.1089424204597
1567,-3007.9683728962736
1568,-3006.828817913675
1569,-3005.690275964956
1570,-3004.5527455455735
1571,-3003.416225154157
1572,-3002.280713292482
1573,-3001.1462084654668
1574,-3000.0127091811682
1575,-2998.8802139507734
1576,-2997.7487212885853
1577,-2996.6182297120176
1578,-2995.488737741591
1579,-2994.360243900912
1580,-2993.23274671668
1581,-2992.106244718672
1582,-2990.9807364397257
1583,-2989.856220415749
1584,-2988.7326951856967
1585,-2987.6101592915697
1586,-2986.488611278408
1587,-2985.3680496942748
1588,-2984.2484730902543
1589,-2983.1298800204463
1590,-2982.0122690419475
1591,-2980.895638714858
1592,-2979.779987602261
1593,-2978.6653142702176
1594,-2977.5516172877656
1595,-2976.4388952269055
1596,-2975.327146662589
1597,-2974.216370172722
1598,-2973.1065643381453
1599,-2971.9977277426347
